row_type,factor,horizon,target,n,rank_ic,benchmark_model,benchmark_source_model,benchmark_rank_ic,benchmark_delta_ic,beta,nw_t_stat,nw_abs_t_stat,nw_p_value,hh_t_stat,hh_p_value,hh_covariance_psd,hh_fallback_to_nw,r2,aligned_target,beats_benchmark,nw_significant,hac_pass,decision_tag,decision_target,decision_reason,front_momentum_beta,front_momentum_nw_t_stat
factor,term_premium,3m,5Y,2789,0.16199505455762284,max_random_walk_momentum,momentum_3m,0.0399416300246072,0.12205342453301564,0.4224920982280518,2.1443069465745435,2.1443069465745435,0.03200830058476761,1.980131745963363,0.047688726809420275,True,False,0.03667008768075819,False,True,True,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,3m,10Y,2789,0.16350321033930407,max_random_walk_momentum,momentum_3m,-0.0522321867169732,0.21573539705627726,0.11121141810814848,1.907893255672536,1.907893255672536,0.05640501415743643,1.72193338795716,0.08508158591586752,True,False,0.03232937343501674,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,3m,30Y,2789,0.1497172322744474,max_random_walk_momentum,momentum_3m,-0.1049854579096364,0.25470269018408376,0.09442826932898493,1.803444937726502,1.803444937726502,0.07131836556597011,1.605527174026041,0.10837783788983069,True,False,0.029976677965709353,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,3m,2s10s,2789,0.012928019607984308,max_random_walk_momentum,momentum_3m,0.1473445018141901,-0.13441648220620578,-0.005040631652668363,-0.12226958944743976,0.12226958944743976,0.9026855153685518,-0.11008360053477556,0.9123430739826595,True,False,0.00017843741536827107,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,3m,5s30s,2789,-0.09751415954721634,max_random_walk_momentum,momentum_3m,0.1131401975231021,-0.21065435707031843,-0.046170514484900775,-1.0711193719291674,1.0711193719291674,0.2841157588872409,-0.9591215587042623,0.33749751090761393,True,False,0.010294172318564443,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,2Y,2726,,max_random_walk_momentum,momentum_3m,0.2488739252970503,,0.0,,,,,,True,False,1.1102230246251565e-16,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,5Y,2726,0.10352432110923676,max_random_walk_momentum,momentum_3m,0.0878780892125175,0.015646231896719265,0.3577089324713236,1.2029246296690737,1.2029246296690737,0.22900548828817352,1.217168514085065,0.22354010710371672,True,False,0.012793068897353432,False,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,10Y,2726,0.10151254652572951,max_random_walk_momentum,momentum_3m,0.0138729370559449,0.08763960946978461,0.08235842597053245,1.0336776374970684,1.0336776374970684,0.30128689079719123,1.0945743713638878,0.2737031486305498,True,False,0.009354815373254,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,30Y,2726,0.06958923384576965,max_random_walk_momentum,momentum_3m,-0.0308717433876035,0.10046097723337315,0.0468084066512552,0.672380427151945,0.672380427151945,0.5013415399902824,0.7813765834701889,0.4345810394012596,True,False,0.004105516874805315,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,2s10s,2726,-0.06087191055041951,max_random_walk_momentum,momentum_3m,0.2869064216087201,-0.3477783321591396,-0.03377485268779212,-0.5861184635226492,0.5861184635226492,0.5577959095145638,-0.6757534234866006,0.49919721085031465,True,False,0.003489233848585238,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,term_premium,6m,5s30s,2726,-0.10620943923998252,max_random_walk_momentum,momentum_3m,0.1570380665735517,-0.26324750581353423,-0.0864346758430597,-1.0897022442600688,1.0897022442600688,0.27584432720898067,-1.1399476803407698,0.25430809896082024,True,False,0.01594216876912502,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,2Y,2789,0.28962136507155567,max_random_walk_momentum,momentum_3m,0.2216627906068823,0.06795857446467338,0.2729920109422825,2.698511250261954,2.698511250261954,0.006965038367285832,2.2242236116736076,0.02613340319647454,True,False,0.096302255400054,True,True,True,True,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,5Y,2789,0.21106424210241229,max_random_walk_momentum,momentum_3m,0.0399416300246072,0.1711226120778051,0.2201534299151958,1.9869860374988204,1.9869860374988204,0.04692394414863056,1.6938129869055896,0.09030082549277646,True,False,0.05492728466127228,True,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,10Y,2789,0.20000135521061627,max_random_walk_momentum,momentum_3m,-0.0522321867169732,0.25223354192758946,0.2800459840960905,1.79451904252619,1.79451904252619,0.07273036197509372,1.5268551204376155,0.1267970415742734,True,False,0.04810692467473088,False,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,30Y,2789,0.19597612656493793,max_random_walk_momentum,momentum_3m,-0.1049854579096364,0.30096158447457433,0.3361035969085577,1.767086520083393,1.767086520083393,0.07721373967058628,1.4922950674020377,0.1356218092785226,True,False,0.04713795443523805,False,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,2s10s,2789,0.2078896801974336,max_random_walk_momentum,momentum_3m,0.1473445018141901,0.0605451783832435,0.2619071959862991,1.8235871575365714,1.8235871575365714,0.06821450956259681,1.523849691704216,0.1275462630802806,True,False,0.04577959402016141,True,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,3m,5s30s,2789,0.09570423112701089,max_random_walk_momentum,momentum_3m,0.1131401975231021,-0.017435966396091213,0.10420326292183414,1.0362311491199485,1.0362311491199485,0.30009431811970316,0.8646115897385305,0.3872520091651598,True,False,0.013282307545017136,False,False,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,2Y,2726,0.2680739437228588,max_random_walk_momentum,momentum_3m,0.2488739252970503,0.019200018425808513,0.39855550475587337,2.1078098863708976,2.1078098863708976,0.03504743735158863,1.7432364683175658,0.08129231771754102,True,False,0.08243127623830915,True,True,True,True,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,5Y,2726,0.16463304094280948,max_random_walk_momentum,momentum_3m,0.0878780892125175,0.07675495173029198,0.25631309699116156,1.4100685719602515,1.4100685719602515,0.1585194361623452,1.1904602860805835,0.23386553028942408,True,False,0.035792996749107076,True,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,10Y,2726,0.16656188022043708,max_random_walk_momentum,momentum_3m,0.0138729370559449,0.1526889431644922,0.2915440616165323,1.2044839276953028,1.2044839276953028,0.2284025904779849,1.0255621576385798,0.3050980125804098,True,False,0.027174199244511588,False,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,30Y,2726,0.1555193042852085,max_random_walk_momentum,momentum_3m,-0.0308717433876035,0.186391047672812,0.31454696161835677,1.048836166386694,1.048836166386694,0.2942535288351802,0.9012748167701777,0.3674422200380485,True,False,0.022730810878809682,False,True,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,2s10s,2726,0.2939617926765226,max_random_walk_momentum,momentum_3m,0.2869064216087201,0.007055371067802518,0.5667163439748378,2.124483003059636,2.124483003059636,0.03362977584389299,1.8120795835012011,0.0699739005366112,True,False,0.09221775511610297,True,True,True,True,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,growth_risk,6m,5s30s,2726,0.14729094235417262,max_random_walk_momentum,momentum_3m,0.1570380665735517,-0.009747124219379094,0.19807923236396616,0.9423245340311013,0.9423245340311013,0.34602651097928006,0.8006280967300333,0.42334697996931386,True,False,0.0209496614988115,False,False,False,False,keep,2Y,beats_max_phase0_bar_and_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,2Y,2789,-0.027054358776828904,max_random_walk_momentum,momentum_3m,0.2216627906068823,-0.2487171493837112,-0.11494627089456617,-0.07416004955964065,0.07416004955964065,0.9408830341115997,-0.06206057320129775,0.9505145944733318,True,False,5.385981611749635e-05,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,5Y,2789,0.061485896331529344,max_random_walk_momentum,momentum_3m,0.0399416300246072,0.021544266306922147,0.1448571891276719,0.49066143065606743,0.49066143065606743,0.6236659300109029,0.40860814818542873,0.682827250039908,True,False,0.0023735636898289947,False,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,10Y,2789,0.09259369729698573,max_random_walk_momentum,momentum_3m,-0.0522321867169732,0.14482588401395893,0.058626881543514454,0.6486059404969867,0.6486059404969867,0.5165931147998455,0.5469844146416408,0.5843894395785805,True,False,0.0040070351565256734,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,30Y,2789,0.10143209375526424,max_random_walk_momentum,momentum_3m,-0.1049854579096364,0.20641755166490064,0.045880025395907145,0.6688366838767748,0.6688366838767748,0.5035996632062854,0.5777499805529605,0.5634329298696621,True,False,0.004053900645002773,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,2s10s,2789,0.14539466366364065,max_random_walk_momentum,momentum_3m,0.1473445018141901,-0.0019498381505494433,0.07102496386052037,1.5467058793668238,1.5467058793668238,0.12193418473951348,1.5396650139097685,0.12364202904687235,True,False,0.013763935536134975,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,3m,5s30s,2789,0.003042243624307782,max_random_walk_momentum,momentum_3m,0.1131401975231021,-0.11009795389879432,0.004639540507671781,0.08306693037952688,0.08306693037952688,0.9337983206757677,0.07181451862707568,0.9427495184608783,True,False,6.055177465391637e-05,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,2Y,2726,-0.056157005710240994,max_random_walk_momentum,momentum_3m,0.2488739252970503,-0.3050309310072913,-1.8305582180117,-0.5882807146801814,0.5882807146801814,0.5563438880158927,-0.46528882200349064,0.6417246385121143,True,False,0.005483601172630692,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,5Y,2726,0.05144959649687607,max_random_walk_momentum,momentum_3m,0.0878780892125175,-0.03642849271564143,0.010972353141756992,0.018707580285395858,0.018707580285395858,0.9850743811207096,0.01480398544165135,0.9881885600078965,True,False,6.54463516258641e-06,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,10Y,2726,0.10291706148378219,max_random_walk_momentum,momentum_3m,0.0138729370559449,0.08904412442783728,0.07245413206843208,0.40891784696357314,0.40891784696357314,0.682599951298974,0.32923419292723344,0.7419786800451538,True,False,0.0031886085044683377,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,30Y,2726,0.11529674708647504,max_random_walk_momentum,momentum_3m,-0.0308717433876035,0.14616849047407854,0.06956429661624004,0.5158266667015867,0.5158266667015867,0.6059754759250918,0.41724382614944083,0.6765000718292697,True,False,0.00512936949564835,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,2s10s,2726,0.24450900019991312,max_random_walk_momentum,momentum_3m,0.2869064216087201,-0.04239742140880698,0.20838358564558443,2.8287278018936295,2.8287278018936295,0.004673342823697747,2.5511361418235037,0.010737237420607653,True,False,0.05095648407868636,False,False,True,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,global_relative_value,6m,5s30s,2726,0.09836411417758414,max_random_walk_momentum,momentum_3m,0.1570380665735517,-0.058673952395967566,0.09397760639727437,0.8446757612572976,0.8446757612572976,0.3982918962840271,0.6913790202156906,0.48932738485749333,True,False,0.01084076120743016,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,2Y,2789,0.08786748183019666,max_random_walk_momentum,momentum_3m,0.2216627906068823,-0.13379530877668563,0.22042059825765947,0.8305212502869356,0.8305212502869356,0.40624413825166533,0.6814247693196362,0.49560275436547585,True,False,0.006209259287101476,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,5Y,2789,-0.035636018572327496,max_random_walk_momentum,momentum_3m,0.0399416300246072,-0.0755776485969347,-0.040722862316389816,-0.2623173352217317,0.2623173352217317,0.7930767982711172,-0.22335308721980238,0.823260713014544,True,False,0.0006211899838077795,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,10Y,2789,-0.07089324180562806,max_random_walk_momentum,momentum_3m,-0.0522321867169732,-0.018661055088654857,-0.05576347466957308,-0.4962731653252422,0.4962731653252422,0.6197016963932187,-0.4292644247342066,0.6677308032299037,True,False,0.00228099807226978,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,30Y,2789,-0.07249338811572069,max_random_walk_momentum,momentum_3m,-0.1049854579096364,0.03249206979391571,-0.07770540663289734,-0.6251047245508208,0.6251047245508208,0.5319023273268068,-0.5365713012418211,0.5915637722330894,True,False,0.00386337512506596,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,2s10s,2789,-0.26284827571326486,max_random_walk_momentum,momentum_3m,0.1473445018141901,-0.410192777527455,-0.3012604283826691,-2.543023673625775,2.543023673625775,0.010989778293366184,-2.1716582774530977,0.029881447761551744,True,False,0.05013189110205629,True,False,True,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,3m,5s30s,2789,-0.04657441153813816,max_random_walk_momentum,momentum_3m,0.1131401975231021,-0.15971460906124027,-0.5584784827474929,-0.6097773303049762,0.6097773303049762,0.5420093205264499,-0.538256924100451,0.5903996856350892,True,False,0.0029847482534846037,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,2Y,2726,0.11644168151796065,max_random_walk_momentum,momentum_3m,0.2488739252970503,-0.13243224377908963,0.6747163052534593,1.2813005164253537,1.2813005164253537,0.2000881315790278,1.028233666857321,0.3038399252628915,True,False,0.023773121684391052,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,5Y,2726,0.016560240433032107,max_random_walk_momentum,momentum_3m,0.0878780892125175,-0.07131784877948538,0.12105276401629524,0.4286737496926169,0.4286737496926169,0.668160666601516,0.34555894531704906,0.7296742041210834,True,False,0.0026850171429492198,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,10Y,2726,-0.030024865967157362,max_random_walk_momentum,momentum_3m,0.0138729370559449,-0.04389780302310226,0.0067646146561989515,0.033141902255103405,0.033141902255103405,0.9735614279217764,0.027101167432030983,0.9783790436277514,True,False,1.7800876663809362e-05,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,30Y,2726,-0.03217141201041922,max_random_walk_momentum,momentum_3m,-0.0308717433876035,-0.001299668622815716,-0.0035984742820836836,-0.015550386597822295,0.015550386597822295,0.9875930866497366,-0.012860348366427302,0.9897392094288906,True,False,4.6414244102566116e-06,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,2s10s,2726,-0.2982942751397543,max_random_walk_momentum,momentum_3m,0.2869064216087201,-0.5852006967484744,-0.586970221430254,-3.014413857492073,3.014413857492073,0.002574763167844758,-2.701813827856445,0.006896236480454851,True,False,0.0833102783369426,True,False,True,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,positioning_momentum,6m,5s30s,2726,-0.10988679140474182,max_random_walk_momentum,momentum_3m,0.1570380665735517,-0.2669248579782935,-1.6240645721610136,-0.9958597971542914,0.9958597971542914,0.3193182713033644,-0.8779812939126259,0.37995387024230354,True,False,0.011210375795980276,True,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,2Y,2789,0.02233331945185696,max_random_walk_momentum,momentum_3m,0.2216627906068823,-0.19932947115502533,0.14279865589619115,0.6511483141228773,0.6511483141228773,0.5149507510836768,0.688674038028468,0.49102841751008464,True,False,0.0012027331050195045,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,5Y,2789,0.040087651653509894,max_random_walk_momentum,momentum_3m,0.0399416300246072,0.00014602162890269693,0.1774587304828595,1.0370771821936424,1.0370771821936424,0.29969988832153555,1.0242431380777182,0.3057204480221383,True,False,0.003408084743754425,False,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,10Y,2789,0.032118810265183,max_random_walk_momentum,momentum_3m,-0.0522321867169732,0.0843509969821562,0.0831720048239238,1.0074534619124749,1.0074534619124749,0.31371691104485316,1.0016132482043607,0.3165304199346569,True,False,0.00305878591568165,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,30Y,2789,0.009428018290441872,max_random_walk_momentum,momentum_3m,-0.1049854579096364,0.11441347620007827,0.05325578011879209,0.8086683955838525,0.8086683955838525,0.4187059117886196,0.8097878205862202,0.41806213375036977,True,False,0.0018082410433567508,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,2s10s,2789,0.014969051476603002,max_random_walk_momentum,momentum_3m,0.1473445018141901,-0.1323754503375871,0.041433349073336484,0.6581953189582502,0.6581953189582502,0.5104126323431833,0.8832867446553184,0.37708136378070795,True,False,0.0007056907838426385,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,3m,5s30s,2789,-0.039392739986747104,max_random_walk_momentum,momentum_3m,0.1131401975231021,-0.1525329375098492,-0.07094717024527536,-0.9043830237550438,0.9043830237550438,0.3657923367167797,-0.9686842011932347,0.33270277756085637,True,False,0.0023519033429924008,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,2Y,2726,0.04578217607101049,max_random_walk_momentum,momentum_3m,0.2488739252970503,-0.2030917492260398,0.05649677608195323,0.2127362175271466,0.2127362175271466,0.8315327158070785,0.2873867926152448,0.7738161728380182,True,False,7.633569380349758e-05,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,5Y,2726,0.04879504076785844,max_random_walk_momentum,momentum_3m,0.0878780892125175,-0.039083048444659055,0.10357191283981337,0.5506302177356205,0.5506302177356205,0.5818871899118185,0.7430628130852882,0.4574436523742911,True,False,0.0005635083655636253,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,10Y,2726,0.04670107282602993,max_random_walk_momentum,momentum_3m,0.0138729370559449,0.03282813577008503,0.05730334641628094,0.6355994646326976,0.6355994646326976,0.5250375185285028,0.8119576236602387,0.4168159477233901,True,False,0.0007640744066854666,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,30Y,2726,0.03210762627791657,max_random_walk_momentum,momentum_3m,-0.0308717433876035,0.06297936966552008,0.032029871931048684,0.42392504868761677,0.42392504868761677,0.6716204756445008,0.4852101065698402,0.627527313660019,True,False,0.0003636086744829292,True,True,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,2s10s,2726,0.008009380728062227,max_random_walk_momentum,momentum_3m,0.2869064216087201,-0.27889704088065786,0.05786794565030986,0.6830491160105886,0.6830491160105886,0.49457580701504844,1.1453043620381915,0.252083099668331,True,False,0.0005979680436718482,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
factor,risk_off_overlay,6m,5s30s,2726,-0.012632228128236072,max_random_walk_momentum,momentum_3m,0.1570380665735517,-0.1696702947017878,-0.039512168977715874,-0.40728845226666616,0.40728845226666616,0.6837961431569775,-0.5104062124389466,0.6097669054427266,True,False,0.0003214998410450143,False,False,False,False,fail,,no_aligned_target_beats_bar_with_nw_t_ge_2_both_horizons,,
fomc_control,fomc_tone_after_front_momentum,3m,2s10s,2789,,,,,,-0.02872202230258476,-0.4033005450911072,0.4033005450911072,0.6867271407898845,,,,,0.059818232706397856,True,,False,,diagnostic,2s10s,fomc_tone_hac_t_after_front_momentum_control,-0.09478057959504872,-2.045788823273686
fomc_control,fomc_tone_after_front_momentum,3m,2Y,2789,,,,,,0.0933073944489226,0.8221080531203199,0.8221080531203199,0.4110154025615886,,,,,0.04539054193252812,True,,False,,diagnostic,2Y,fomc_tone_hac_t_after_front_momentum_control,0.13191274667867103,1.3040606467815838
fomc_control,fomc_tone_after_front_momentum,3m,5Y,2789,,,,,,0.04696124099888799,0.4608872541402685,0.4608872541402685,0.6448794967350728,,,,,0.009765936519395946,True,,False,,diagnostic,5Y,fomc_tone_hac_t_after_front_momentum_control,0.05494003884868316,0.5968892700105062
fomc_control,fomc_tone_after_front_momentum,3m,10Y,2789,,,,,,0.06458537214633787,0.6524435731385031,0.6524435731385031,0.5141150628667337,,,,,0.009634141399683105,True,,False,,diagnostic,10Y,fomc_tone_hac_t_after_front_momentum_control,0.037132167083622394,0.4749635658529541
fomc_control,fomc_tone_after_front_momentum,3m,30Y,2789,,,,,,0.10677246196511181,1.2191534495490304,1.2191534495490304,0.2227859563258038,,,,,0.017860539813284615,True,,False,,diagnostic,30Y,fomc_tone_hac_t_after_front_momentum_control,0.014856160719692783,0.23894101038665902
fomc_control,fomc_tone_after_front_momentum,6m,2s10s,2726,,,,,,-0.03607540124627961,-0.26967219463785863,0.26967219463785863,0.7874124537260129,,,,,0.10915623455637358,True,,False,,diagnostic,2s10s,fomc_tone_hac_t_after_front_momentum_control,-0.20091639419713903,-2.601952155251044
fomc_control,fomc_tone_after_front_momentum,6m,2Y,2726,,,,,,0.03803203936892385,0.19859738968199242,0.19859738968199242,0.8425776956720179,,,,,0.0843968581211072,True,,False,,diagnostic,2Y,fomc_tone_hac_t_after_front_momentum_control,0.3448827066019207,1.6609995981042254
fomc_control,fomc_tone_after_front_momentum,6m,5Y,2726,,,,,,-0.040649926896525065,-0.23179328371999747,0.23179328371999747,0.8166985738244208,,,,,0.031796540589757005,True,,False,,diagnostic,5Y,fomc_tone_hac_t_after_front_momentum_control,0.19724955188600163,1.1158472523091145
fomc_control,fomc_tone_after_front_momentum,6m,10Y,2726,,,,,,0.0019566381226443575,0.011020606716909727,0.011020606716909727,0.9912070060406388,,,,,0.0230323664033677,True,,False,,diagnostic,10Y,fomc_tone_hac_t_after_front_momentum_control,0.14396631240478142,0.9477352498743824
fomc_control,fomc_tone_after_front_momentum,6m,30Y,2726,,,,,,0.08410703509674568,0.5298019628940176,0.5298019628940176,0.5962492441394527,,,,,0.027041725739482714,True,,False,,diagnostic,30Y,fomc_tone_hac_t_after_front_momentum_control,0.10155288087594881,0.7985666842398891
